ID,유형,제목(원문),설명(원문),URL,게시일,수정일,진행방식,개방성,모집방식,복잡성수준,양극화수준,방법유형1,방법유형2,방법유형3,상호작용1,상호작용2,상호작용3,목적1,목적2,목적3,제목(한국어-자동),설명(한국어-자동),요약(1문장-자동),워크북_추천사용상황,진행자_한줄팁,태그(필터용)
5511,method,GetVokl: Group Video Conversations,GetVokl is a social media or 'social television' platform that allows influencers and community leaders to engage with audiences via video and chatbox with their audience. GetVokl conversations are streamed live across platforms.,https://participedia.net/method/5511,2018-11-26,2018-12-15,,,,,polarized,,,,,,,,,,GetVokl: 그룹 영상 대화,GetVokl은 인플루언서와 커뮤니티 리더들이 영상과 채팅창을 통해 시청자들과 소통할 수 있는 소셜 미디어 또는 '소셜 TV' 플랫폼입니다. GetVokl에서 진행되는 대화는 다양한 플랫폼에서 실시간으로 스트리밍됩니다.,GetVokl은 인플루언서와 커뮤니티 리더들이 영상과 채팅창을 통해 시청자들과 소통할 수 있는 소셜 미디어 또는 '소셜 TV' 플랫폼입니다. G…,프로젝트 설계/커뮤니티 실험(혼합형),목표(결정/학습/관계)부터 합의하고 산출물 정의(메모/합의문/실천약속),
5594,method,"The Tuscany Regional Participation Policy, Italy",The Tuscany Regional Participation Policy (TRPP) is an innovative tool which creates a legal framework to institutionalize public participation and consultation into regional and local decision-making.,https://participedia.net/method/5594,2019-02-01,2021-05-03,,limited,,high,low,,,,discussion, ask,,develop,,,이탈리아 토스카나 지역 참여 정책,토스카나 지역 참여 정책(TRPP)은 지역 및 지방 의사 결정 과정에 시민 참여와 협의를 제도화하기 위한 법적 틀을 마련하는 혁신적인 도구입니다.,토스카나 지역 참여 정책(TRPP)은 지역 및 지방 의사 결정 과정에 시민 참여와 협의를 제도화하기 위한 법적 틀을 마련하는 혁신적인 도구입니다…,프로젝트 설계/커뮤니티 실험(혼합형),발언 시간 균형 + 요약 라운드(Looping)로 안전감 확보,discussion | ask | develop
5638,method,Lattice Organization,"An decentralized management system where workers are largely self-directed, able to move laterally through the organization to gain knowledge and experience in various roles.",https://participedia.net/method/5638,2019-02-27,2019-03-11,,,captive_sample,,,,,,,,,,,,격자 구조,"직원들이 대부분 스스로 업무를 관리하고, 조직 내에서 수평적으로 이동하여 다양한 역할에서 지식과 경험을 쌓을 수 있는 분산형 관리 시스템.","직원들이 대부분 스스로 업무를 관리하고, 조직 내에서 수평적으로 이동하여 다양한 역할에서 지식과 경험을 쌓을 수 있는 분산형 관리 시스템.",프로젝트 설계/커뮤니티 실험(혼합형),목표(결정/학습/관계)부터 합의하고 산출물 정의(메모/합의문/실천약속),
5642,method,Participatory Guarantee Systems,"Participatory Guarantee Systems (PGS) are alternative certification schemes, built on trust and social networks and intended for local markets. In contrast to third party export-oriented certification schemes, farmers are directly involved in the design of the system.",https://participedia.net/method/5642,2019-03-05,2020-06-18,,,,,,,,,,,,,,,참여형 보증 시스템,"참여형 보증 시스템(PGS)은 신뢰와 사회적 네트워크를 기반으로 구축된 대안적 인증 제도로, 지역 시장을 겨냥합니다. 제3자 주도의 수출 지향적 인증 제도와는 달리, 농민들이 시스템 설계 과정에 직접 참여합니다.","참여형 보증 시스템(PGS)은 신뢰와 사회적 네트워크를 기반으로 구축된 대안적 인증 제도로, 지역 시장을 겨냥합니다. 제3자 주도의 수출 지향적…",프로젝트 설계/커뮤니티 실험(혼합형),목표(결정/학습/관계)부터 합의하고 산출물 정의(메모/합의문/실천약속),
5644,method,Solutions Journalism,Solutions journalism casts a spotlight on the ways that people respond to conflict. It is a way for journalists and journalism to paint a more complete picture of the world.,https://participedia.net/method/5644,2019-03-05,2019-06-30,,,,,,,,,,,,,,,솔루션 저널리즘,솔루션 저널리즘은 사람들이 갈등에 대응하는 방식을 조명합니다. 이는 기자와 저널리즘이 세상을 더욱 완전하게 그려낼 수 있는 방법입니다.,솔루션 저널리즘은 사람들이 갈등에 대응하는 방식을 조명합니다. 이는 기자와 저널리즘이 세상을 더욱 완전하게 그려낼 수 있는 방법입니다.,프로젝트 설계/커뮤니티 실험(혼합형),목표(결정/학습/관계)부터 합의하고 산출물 정의(메모/합의문/실천약속),
5646,method,Local Exchange Trading Systems (LETS),"Local exchange trading systems are an alternative form of economic exchange: locally initiated, grounded in democratic principles, and based on an independent currency.",https://participedia.net/method/5646,2019-03-05,2019-03-05,,,,,,,,,,,,,,,로컬 거래소(LETS),"지역 환전 시스템은 경제 교환의 대안적 형태입니다. 이는 지역에서 시작되었고, 민주적 원칙에 기반하며, 독립적인 통화를 사용합니다.","지역 환전 시스템은 경제 교환의 대안적 형태입니다. 이는 지역에서 시작되었고, 민주적 원칙에 기반하며, 독립적인 통화를 사용합니다.",프로젝트 설계/커뮤니티 실험(혼합형),목표(결정/학습/관계)부터 합의하고 산출물 정의(메모/합의문/실천약속),
5648,method,Farmers Advocacy Consultation Tool (FACT),"A collaborative approach to the development of organizational policies and position papers through consultation with members, stakeholders, and experts. ",https://participedia.net/method/5648,2019-03-14,2019-03-14,,,,,,,,,,,,,,,농민 옹호 상담 도구(FACT),"구성원, 이해관계자 및 전문가와의 협의를 통해 조직 정책 및 입장 문서를 개발하는 협력적 접근 방식.","구성원, 이해관계자 및 전문가와의 협의를 통해 조직 정책 및 입장 문서를 개발하는 협력적 접근 방식.",프로젝트 설계/커뮤니티 실험(혼합형),목표(결정/학습/관계)부터 합의하고 산출물 정의(메모/합의문/실천약속),
5739,method,Community-Owned Enterprise,"The community-owned enterprise model increases community participation in local planning and development. Types of COEs include cooperatives, credit unions, land trusts, and limited stock ownership enterprises.",https://participedia.net/method/5739,2019-04-06,2019-04-06,,,captive_sample,,low_polarization,,,,,,,,,,지역사회 소유 기업,"지역사회 소유 기업 모델은 지역 계획 및 개발에 대한 지역사회의 참여를 증진시킵니다. 지역사회 소유 기업의 유형에는 협동조합, 신용조합, 토지 신탁, 유한책임회사 등이 있습니다.","지역사회 소유 기업 모델은 지역 계획 및 개발에 대한 지역사회의 참여를 증진시킵니다. 지역사회 소유 기업의 유형에는 협동조합, 신용조합, 토지 …",프로젝트 설계/커뮤니티 실험(혼합형),목표(결정/학습/관계)부터 합의하고 산출물 정의(메모/합의문/실천약속),
5746,method,Community Places' Community Planning Toolkit,A toolkit to help practitioners plan and evaluate engagement events; develop and monitor an outcomes based approach; and build and strengthen partnership working and achieve greater alignment.,https://participedia.net/method/5746,2019-04-08,2019-04-08,,,,,,,,,,,,,,,커뮤니티 플레이스의 커뮤니티 계획 툴킷,"실무자들이 참여 행사를 계획하고 평가하고, 성과 기반 접근 방식을 개발 및 모니터링하고, 파트너십을 구축 및 강화하고 더 큰 협력을 달성하는 데 도움이 되는 도구 모음입니다.","실무자들이 참여 행사를 계획하고 평가하고, 성과 기반 접근 방식을 개발 및 모니터링하고, 파트너십을 구축 및 강화하고 더 큰 협력을 달성하는 데…",프로젝트 설계/커뮤니티 실험(혼합형),목표(결정/학습/관계)부터 합의하고 산출물 정의(메모/합의문/실천약속),
5754,method,Kenyan Farmer Groups,"Farmer groups were developed by the Kenyan Government to share new technologies with farmers, to establish common goals and agricultural strategies, and to encourage interaction and sharing of knowledge, resources, and experiences.",https://participedia.net/method/5754,2019-04-20,2019-04-20,,,,,,,,,,,,,,,케냐 농민 단체들,"케냐 정부는 농민들에게 새로운 기술을 공유하고, 공동의 목표와 농업 전략을 수립하며, 지식, 자원 및 경험의 상호 작용과 공유를 장려하기 위해 농민 단체를 육성했습니다.","케냐 정부는 농민들에게 새로운 기술을 공유하고, 공동의 목표와 농업 전략을 수립하며, 지식, 자원 및 경험의 상호 작용과 공유를 장려하기 위해 …",프로젝트 설계/커뮤니티 실험(혼합형),목표(결정/학습/관계)부터 합의하고 산출물 정의(메모/합의문/실천약속),
5764,method,Social Auditing,"Social auditing, also known as ‘civic auditing’,  involves the monitoring and evaluation of policy and programs by members of the public.",https://participedia.net/method/5764,2019-04-30,2021-07-28,both,open_to,,moderate,low,evaluation, community, collaborative,,,,,,,사회적 감사,사회 감사(또는 시민 감사)는 일반 대중이 정책과 프로그램을 감시하고 평가하는 것을 말합니다.,사회 감사(또는 시민 감사)는 일반 대중이 정책과 프로그램을 감시하고 평가하는 것을 말합니다.,정책/의제 숙의·공론장(민주주의 피트니스),목표(결정/학습/관계)부터 합의하고 산출물 정의(메모/합의문/실천약속),evaluation | community | collaborative
5768,method,Evolutionary Stakeholder Discovery,Evolutionary Stakeholder Discovery is a recruitment technique using multiple waves of invitation and creating optimal criteria that the participating stakeholders may represent. ,https://participedia.net/method/5768,2019-05-02,2019-05-02,,,,,,,,,,,,,,,진화적 이해관계자 발굴,"진화적 이해관계자 발굴은 여러 차례의 초대를 통해 참여 이해관계자를 모집하고, 참여 이해관계자가 대표할 수 있는 최적의 기준을 설정하는 기법입니다.","진화적 이해관계자 발굴은 여러 차례의 초대를 통해 참여 이해관계자를 모집하고, 참여 이해관계자가 대표할 수 있는 최적의 기준을 설정하는 기법입니…",프로젝트 설계/커뮤니티 실험(혼합형),목표(결정/학습/관계)부터 합의하고 산출물 정의(메모/합의문/실천약속),
